member_id,n_txns,first_txn,last_txn,days_since_last,active_span_days,lifetime_spend,avg_basket,points_balance,redemptions,channels_used,brands_used,main_brand,avg_gap_days,overdue_ratio,annualised_spend,tier,tier_rank,country,home_brand,email,flag_profile_conflicted,flag_shared_email
M24236,7,2022-08-11,2025-06-04,391,1028,427.08,61.01,681.0,2,2,1,PulseMart,171.3,2.28,151.64,Bronze,1,IN,PulseMart,member24236@example.com,false,false
M24251,8,2022-02-08,2025-06-06,389,1214,357.0,44.63,636.0,2,3,2,PulseMart,173.4,2.24,107.34,Silver,2,IN,PulseMart,member24251@example.com,false,false
M24278,4,2023-06-01,2025-06-04,391,734,202.42,50.61,289.0,2,2,1,PulseMart,244.7,1.6,100.66,Silver,2,SG,PulseMart,member24278@example.com,false,false
M24703,7,2023-03-02,2025-09-21,282,934,401.33,57.33,925.0,0,3,1,PulseMart,155.7,1.81,156.84,Silver,2,US,PulseMart,member24703@example.com,false,false
M25090,5,2024-05-09,2025-11-08,234,548,243.57,48.71,437.0,0,3,2,PulseEats,137.0,1.71,162.23,Silver,2,IN,PulseEats,member25090@example.com,false,false
M25489,6,2023-05-27,2025-05-04,422,708,541.68,90.28,1054.0,0,3,2,PulseHome,141.6,2.98,279.26,Bronze,1,IN,PulseHome,member25489@example.com,false,false
M25601,5,2023-10-23,2025-10-03,270,711,288.58,57.72,537.0,1,3,2,PulseHome,177.8,1.52,148.15,Silver,2,IN,PulseHome,member25601@example.com,false,false
M26185,7,2024-03-06,2025-09-01,302,544,498.01,71.14,696.0,3,3,2,PulseEats,90.7,3.33,334.14,Silver,2,IN,PulseEats,member26185@example.com,false,false
M26437,8,2024-03-10,2025-11-02,240,602,671.47,83.93,976.0,2,3,1,PulseEats,86.0,2.79,407.12,Silver,2,SG,PulseEats,member26437@example.com,false,false
M27667,10,2023-09-07,2025-10-02,271,756,639.65,63.97,1216.0,3,2,1,PulseMart,84.0,3.23,308.83,Bronze,1,US,PulseMart,member27667@example.com,false,false
M27675,12,2022-12-29,2025-12-18,194,1085,1000.35,83.36,1759.0,1,3,3,PulseEats,98.6,1.97,336.52,Bronze,1,SG,PulseEats,member27675@example.com,false,false
M27714,4,2024-02-10,2025-03-06,481,390,213.36,53.34,150.0,2,3,3,PulseHome,130.0,3.7,199.68,Bronze,1,US,PulseHome,member27714@example.com,false,false
M27933,5,2024-10-06,2025-12-27,185,447,204.99,41.0,358.0,0,3,1,PulseEats,111.8,1.66,167.39,Bronze,1,IN,PulseEats,member27933@example.com,false,false
M28179,5,2024-07-19,2025-11-04,238,473,275.48,55.1,340.0,2,2,1,PulseEats,118.3,2.01,212.58,Silver,2,IN,PulseEats,member28179@example.com,false,false
M28750,6,2024-10-18,2025-10-20,253,367,176.98,29.5,392.0,0,3,2,PulseMart,73.4,3.45,176.02,Silver,2,IN,PulseMart,member28750@example.com,false,false
M29089,5,2024-10-24,2025-11-27,215,399,219.3,43.86,297.0,1,3,1,PulseEats,99.8,2.16,200.61,Platinum,4,AE,PulseEats,member29089@example.com,false,false
M29147,6,2023-08-21,2025-08-27,307,737,392.27,65.38,434.0,2,2,1,PulseHome,147.4,2.08,194.27,Gold,3,US,PulseHome,member29147@example.com,false,false
M29635,7,2023-07-19,2025-08-26,308,769,500.03,71.43,966.0,1,3,2,PulseEats,128.2,2.4,237.34,Platinum,4,US,PulseEats,member29635@example.com,false,false
M29917,10,2025-03-21,2026-04-14,77,389,787.57,78.76,1179.0,1,3,1,PulseEats,43.2,1.78,738.98,Platinum,4,SG,PulseEats,member29917@example.com,false,false
M31040,4,2024-01-27,2025-08-25,309,576,206.36,51.59,474.0,0,3,1,PulseMart,192.0,1.61,130.77,Gold,3,US,PulseMart,member31040@example.com,false,false
M31450,10,2023-04-25,2025-11-17,225,937,553.86,55.39,929.0,2,3,1,PulseHome,104.1,2.16,215.75,Silver,2,US,PulseHome,member31450@example.com,false,false
M31655,7,2023-06-15,2025-08-27,307,804,481.52,68.79,865.0,1,3,2,PulseEats,134.0,2.29,218.6,Bronze,1,IN,PulseEats,member31655@example.com,false,false
M31695,4,2024-05-27,2025-07-17,348,416,283.92,70.98,470.0,1,2,1,PulseMart,138.7,2.51,249.11,Bronze,1,GB,PulseMart,member31695@example.com,false,false
M31756,7,2023-05-22,2025-09-21,282,853,439.38,62.77,809.0,0,3,2,PulseEats,142.2,1.98,188.01,Bronze,1,US,PulseEats,member31756@example.com,false,false
M32066,4,2024-04-25,2025-04-25,431,365,200.95,50.24,398.0,1,2,1,PulseMart,121.7,3.54,200.95,Gold,3,IN,PulseMart,member32066@example.com,false,false
M32208,8,2024-06-21,2025-12-22,190,549,531.85,66.48,913.0,2,2,1,PulseHome,78.4,2.42,353.6,Bronze,1,IN,PulseHome,member32208@example.com,false,false
M32379,4,2023-09-28,2025-04-05,451,555,220.53,55.13,363.0,1,1,1,PulseHome,185.0,2.44,145.03,Silver,2,US,PulseHome,member32379@example.com,false,false
M32622,6,2024-06-14,2025-11-08,234,512,415.84,69.31,732.0,2,2,1,PulseMart,102.4,2.29,296.45,Gold,3,IN,PulseMart,member32622@example.com,false,false
M32946,4,2024-04-14,2025-10-04,269,538,222.37,55.59,440.0,1,3,1,PulseMart,179.3,1.5,150.86,Bronze,1,US,PulseMart,member32946@example.com,false,false
M33029,7,2021-07-04,2025-06-23,372,1450,357.47,51.07,524.0,2,3,2,PulseMart,241.7,1.54,89.98,Bronze,1,AE,PulseMart,member33029@example.com,false,false
M33038,6,2024-10-22,2025-11-14,228,388,502.35,83.73,832.0,1,3,1,PulseEats,77.6,2.94,472.57,Silver,2,GB,PulseEats,member33038@example.com,false,false
M33371,7,2023-08-25,2025-10-15,258,782,330.8,47.26,490.0,1,3,1,PulseEats,130.3,1.98,154.4,Silver,2,SG,PulseEats,member33371@example.com,false,false
M33391,7,2021-12-30,2025-06-14,381,1262,232.71,33.24,374.0,1,3,1,PulseEats,210.3,1.81,67.31,Bronze,1,US,PulseEats,member33391@example.com,false,false
M33527,6,2024-01-13,2025-07-23,342,557,324.04,54.01,489.0,1,2,1,PulseEats,111.4,3.07,212.34,Silver,2,GB,PulseEats,member33527@example.com,false,false
M33690,5,2022-06-05,2025-02-23,492,994,411.49,82.3,862.0,0,3,2,PulseHome,248.5,1.98,151.1,Platinum,4,US,PulseHome,member33690@example.com,false,false
M33799,5,2021-09-09,2025-03-09,478,1277,333.88,66.78,715.0,1,2,1,PulseMart,319.3,1.5,95.43,Bronze,1,US,PulseMart,member33799@example.com,false,false
M34426,6,2024-08-16,2025-12-28,184,499,449.26,74.88,624.0,2,2,1,PulseEats,99.8,1.84,328.62,Silver,2,SG,PulseEats,member34426@example.com,false,false
M34487,5,2022-10-10,2025-04-04,452,907,404.12,80.82,763.0,1,2,2,PulseMart,226.8,1.99,162.63,Silver,2,GB,PulseMart,member34487@example.com,false,false
M34668,7,2024-02-14,2025-10-01,272,595,467.67,66.81,1075.0,0,3,1,PulseMart,99.2,2.74,286.89,Gold,3,SG,PulseMart,member34668@example.com,false,false
M34669,6,2022-07-23,2025-04-28,428,1010,387.86,64.64,528.0,2,2,2,PulseMart,202.0,2.12,140.17,Silver,2,IN,PulseMart,member34669@example.com,false,false
M35034,6,2023-01-06,2025-08-22,312,959,403.43,67.24,782.0,0,3,2,PulseHome,191.8,1.63,153.55,Bronze,1,SG,PulseHome,member35034@example.com,false,false
M35108,8,2023-08-06,2025-08-28,306,753,564.65,70.58,1299.0,0,3,1,PulseMart,107.6,2.84,273.7,Gold,3,AE,PulseMart,member35108@example.com,false,false
M35349,5,2024-06-18,2025-08-05,329,413,224.81,44.96,394.0,0,3,1,PulseEats,103.3,3.19,198.68,Platinum,4,AE,PulseEats,member35349@example.com,false,false
M35437,7,2022-03-05,2025-06-08,387,1191,284.59,40.66,462.0,1,3,2,PulseEats,198.5,1.95,87.22,Bronze,1,IN,PulseEats,member35437@example.com,false,false
M36002,8,2024-08-15,2026-02-05,145,539,816.86,102.11,1244.0,2,3,2,PulseEats,77.0,1.88,553.16,Silver,2,US,PulseEats,member36002@example.com,false,false
M36218,4,2024-04-20,2025-05-27,399,402,324.48,81.12,568.0,0,2,1,PulseEats,134.0,2.98,294.61,Gold,3,SG,PulseEats,member36218@example.com,false,false
M36285,6,2024-05-16,2025-12-15,197,578,530.06,88.34,927.0,0,3,1,PulseEats,115.6,1.7,334.73,Silver,2,IN,PulseEats,member36285@example.com,false,false
M36412,4,2022-10-03,2025-02-06,509,857,174.86,43.72,277.0,1,2,1,PulseHome,285.7,1.78,74.47,Bronze,1,US,PulseHome,member36412@example.com,false,false
M36795,4,2024-07-24,2025-10-12,261,445,166.48,41.62,333.0,0,2,1,PulseHome,148.3,1.76,136.55,Bronze,1,IN,PulseHome,member36795@example.com,false,false
M36987,6,2022-09-01,2025-04-23,433,965,460.34,76.72,805.0,0,3,1,PulseEats,193.0,2.24,174.12,Bronze,1,IN,PulseEats,member36987@example.com,false,false
M37081,5,2024-09-20,2025-12-04,208,440,333.78,66.76,357.0,2,3,2,PulseHome,110.0,1.89,276.89,Silver,2,AE,PulseHome,member37081@example.com,false,false
M37110,4,2023-06-28,2025-04-17,439,659,208.76,52.19,417.0,0,3,1,PulseHome,219.7,2.0,115.63,Gold,3,SG,PulseHome,member37110@example.com,false,false
M37487,7,2021-09-05,2025-03-05,482,1277,580.86,82.98,1061.0,1,3,1,PulseHome,212.8,2.26,166.02,Silver,2,IN,PulseHome,member37487@example.com,false,false
M37626,5,2024-10-07,2025-12-06,206,425,407.42,81.48,849.0,1,3,1,PulseMart,106.3,1.94,349.9,Silver,2,GB,PulseMart,member37626@example.com,false,false
M37698,8,2022-07-31,2025-04-09,447,983,652.89,81.61,1142.0,0,2,1,PulseEats,140.4,3.18,242.43,Bronze,1,IN,PulseEats,member37698@example.com,false,false
M37899,5,2024-04-14,2025-07-19,346,461,385.08,77.02,562.0,2,2,2,PulseEats,115.3,3.0,304.89,Silver,2,IN,PulseEats,member37899@example.com,false,false
M37983,10,2023-10-03,2026-01-15,166,835,724.29,72.43,1214.0,2,3,2,PulseHome,92.8,1.79,316.61,Silver,2,GB,PulseHome,member37983@example.com,false,false
M38455,6,2023-10-12,2025-11-11,231,761,307.55,51.26,439.0,2,2,1,PulseHome,152.2,1.52,147.51,Gold,3,IN,PulseHome,member38455@example.com,false,false
M38489,6,2024-09-14,2025-11-14,228,426,295.76,49.29,468.0,1,3,1,PulseEats,85.2,2.68,253.41,Gold,3,IN,PulseEats,member38489@example.com,false,false
M38504,6,2023-09-21,2025-05-03,423,590,379.02,63.17,662.0,2,2,1,PulseMart,118.0,3.58,234.48,Silver,2,IN,PulseMart,member38504@example.com,false,false
M38538,9,2023-06-11,2025-12-11,201,914,594.92,66.1,1368.0,0,3,1,PulseMart,114.3,1.76,237.58,Platinum,4,US,PulseMart,member38538@example.com,false,false
M38627,4,2024-04-29,2025-07-09,356,436,241.34,60.34,483.0,0,2,1,PulseHome,145.3,2.45,202.04,Silver,2,US,PulseHome,member38627@example.com,false,false
M39296,5,2023-04-30,2025-06-02,393,764,345.59,69.12,691.0,0,3,1,PulseHome,191.0,2.06,165.11,Silver,2,IN,PulseHome,member39296@example.com,false,false
M39509,4,2023-07-11,2025-03-29,458,627,214.85,53.71,493.0,0,3,1,PulseMart,209.0,2.19,125.07,Silver,2,IN,PulseMart,member39509@example.com,false,false
M39579,7,2021-11-10,2025-04-24,432,1261,618.89,88.41,840.0,4,3,1,PulseHome,210.2,2.06,179.14,Platinum,4,GB,PulseHome,member39579@example.com,false,false
M39687,5,2024-08-17,2025-11-14,228,454,442.06,88.41,1016.0,0,3,1,PulseMart,113.5,2.01,355.4,Gold,3,IN,PulseMart,member39687@example.com,false,false
M39998,8,2023-08-14,2025-11-07,235,816,555.11,69.39,771.0,2,3,2,PulseEats,116.6,2.02,248.3,Bronze,1,IN,PulseEats,member39998@example.com,false,false
M04729,5,2024-11-22,2025-12-12,200,385,1255.14,251.03,2196.0,0,2,1,PulseEats,96.3,2.08,1189.94,Bronze,1,IN,PulseEats,member04729@example.com,false,false
M19661,4,2024-08-07,2025-11-04,238,454,915.8,228.95,2106.0,0,3,1,PulseMart,151.3,1.57,736.27,Silver,2,SG,PulseMart,member19661@example.com,false,false
M12967,6,2024-08-25,2025-11-22,220,454,1791.87,298.65,3583.0,0,3,1,PulseHome,90.8,2.42,1440.6,Platinum,4,IN,PulseHome,member12967@example.com,false,false
M19889,5,2024-11-29,2025-12-25,187,391,1039.98,208.0,2393.0,0,2,1,PulseMart,97.8,1.91,970.83,Bronze,1,IN,PulseMart,member19889@example.com,false,false
M12276,5,2024-09-12,2025-10-22,251,405,1565.64,313.13,3601.0,0,3,1,PulseMart,101.3,2.48,1411.01,Bronze,1,IN,PulseMart,member12276@example.com,false,false
M30287,6,2024-06-14,2025-12-06,206,540,1702.1,283.68,3915.0,0,3,1,PulseMart,108.0,1.91,1150.49,Bronze,1,GB,PulseMart,member30287@example.com,false,false
M03991,6,2024-07-30,2025-11-03,239,461,1353.4,225.57,3113.0,0,2,1,PulseMart,92.2,2.59,1071.56,Bronze,1,IN,PulseMart,member03991@example.com,false,false
M25225,4,2024-06-25,2025-09-25,278,457,1417.6,354.4,2835.0,0,2,1,PulseHome,152.3,1.82,1132.22,Silver,2,GB,PulseHome,member25225@example.com,false,false
M18117,4,2024-11-10,2025-11-27,215,382,1315.93,328.98,3027.0,0,3,1,PulseMart,127.3,1.69,1257.37,Gold,3,US,PulseMart,member18117@example.com,false,false
M15450,5,2024-06-28,2025-08-07,327,405,1676.73,335.35,2934.0,0,2,1,PulseEats,101.3,3.23,1511.13,Bronze,1,IN,PulseEats,member15450@example.com,false,false
M06747,5,2024-02-29,2025-08-17,317,535,374.08,74.82,532.0,1,3,2,PulseEats,133.8,2.37,255.21,Silver,2,IN,PulseEats,member06747@example.com,false,false
M01763,7,2023-12-27,2025-09-16,287,629,314.83,44.98,625.0,1,2,1,PulseMart,104.8,2.74,182.69,Silver,2,IN,PulseMart,member01763@example.com,false,false
M00032,6,2024-01-19,2025-11-28,214,679,372.98,62.16,435.0,3,3,2,PulseHome,135.8,1.58,200.5,Gold,3,IN,PulseHome,member00032@example.com,false,false
M00058,6,2022-07-09,2025-06-14,381,1071,482.54,80.42,966.0,0,3,1,PulseHome,214.2,1.78,164.45,Bronze,1,IN,PulseHome,member00058@example.com,false,false
M00268,6,2024-09-15,2025-12-25,187,466,384.44,64.07,718.0,1,3,1,PulseHome,93.2,2.01,301.12,Bronze,1,IN,PulseHome,member00268@example.com,false,false
M00425,4,2024-03-16,2025-07-26,339,497,217.76,54.44,256.0,2,2,1,PulseMart,165.7,2.05,159.92,Silver,2,SG,PulseMart,member00425@example.com,false,false
M00554,5,2024-01-16,2025-08-06,328,568,358.53,71.71,663.0,1,2,2,PulseMart,142.0,2.31,230.39,Bronze,1,SG,PulseMart,member00554@example.com,false,false
M00884,9,2021-06-02,2025-08-02,332,1522,463.29,51.48,1016.0,1,3,1,PulseMart,190.3,1.75,111.1,Platinum,4,SG,PulseMart,member00884@example.com,false,false
M01200,5,2023-06-20,2025-01-27,519,587,225.1,45.02,394.0,0,3,1,PulseEats,146.8,3.54,139.97,Bronze,1,SG,PulseEats,member01200@example.com,false,false
M01220,9,2023-06-03,2025-12-09,203,920,796.74,88.53,1394.0,0,3,1,PulseEats,115.0,1.77,316.1,Bronze,1,US,PulseEats,member01220@example.com,false,false
M01655,5,2022-06-06,2025-01-26,520,965,237.23,47.45,392.0,1,3,1,PulseHome,241.3,2.16,89.73,Platinum,4,IN,PulseHome,member01655@example.com,false,false
M02163,5,2022-10-06,2025-01-18,528,835,369.52,73.9,639.0,1,3,1,PulseHome,208.8,2.53,161.53,Bronze,1,IN,PulseHome,member02163@example.com,false,false
M02415,7,2023-02-06,2025-03-26,461,779,486.93,69.56,852.0,0,3,1,PulseEats,129.8,3.55,228.15,Gold,3,US,PulseEats,member02415@example.com,false,false
M02797,5,2022-11-11,2025-05-15,411,916,289.6,57.92,507.0,0,2,1,PulseEats,229.0,1.79,115.4,Bronze,1,IN,PulseEats,member02797@example.com,false,false
M02959,9,2022-10-15,2025-07-10,355,999,575.45,63.94,877.0,1,3,1,PulseEats,124.9,2.84,210.25,Silver,2,US,PulseEats,member02959@example.com,false,false
M03215,6,2022-12-14,2025-06-13,382,912,429.85,71.64,727.0,1,3,2,PulseHome,182.4,2.09,172.03,Silver,2,IN,PulseHome,member03215@example.com,false,false
M03672,4,2023-02-10,2025-02-19,496,740,205.39,51.35,411.0,0,3,1,PulseHome,246.7,2.01,101.31,Bronze,1,IN,PulseHome,member03672@example.com,false,false
M03710,4,2023-04-05,2025-02-11,504,678,330.97,82.74,579.0,0,3,1,PulseEats,226.0,2.23,178.18,Silver,2,US,PulseEats,member03710@example.com,false,false
M04022,7,2023-07-31,2025-06-27,368,697,368.98,52.71,597.0,1,3,1,PulseEats,116.2,3.17,193.22,Gold,3,US,PulseEats,member04022@example.com,false,false
M04126,7,2023-09-10,2025-10-22,251,773,465.69,66.53,1032.0,0,3,2,PulseMart,128.8,1.95,219.89,Platinum,4,US,PulseMart,member04126@example.com,false,false
M04290,7,2021-03-27,2025-06-02,393,1528,561.47,80.21,1069.0,1,3,3,PulseMart,254.7,1.54,134.12,Bronze,1,GB,PulseMart,member04290@example.com,false,false
M04650,5,2023-05-26,2025-03-19,468,663,311.9,62.38,328.0,2,2,2,PulseEats,165.8,2.82,171.71,Bronze,1,IN,PulseEats,member04650@example.com,false,false
M04696,7,2024-08-15,2026-01-23,158,526,656.28,93.75,919.0,2,3,2,PulseEats,87.7,1.8,455.4,Silver,2,IN,PulseEats,member04696@example.com,false,false
M04995,6,2024-09-28,2025-10-02,271,369,393.37,65.56,906.0,0,2,1,PulseMart,73.8,3.67,389.11,Gold,3,US,PulseMart,member04995@example.com,false,false
M05040,7,2021-12-06,2025-07-28,337,1330,551.64,78.81,866.0,1,3,1,PulseEats,221.7,1.52,151.39,Silver,2,US,PulseEats,member05040@example.com,false,false
M05130,5,2024-10-28,2025-12-14,198,412,807.62,161.52,1814.0,0,3,2,PulseMart,103.0,1.92,715.49,Bronze,1,US,PulseMart,member05130@example.com,false,false
M06163,5,2023-09-10,2025-07-24,341,683,321.24,64.25,435.0,1,3,1,PulseEats,170.8,2.0,171.67,Gold,3,IN,PulseEats,member06163@example.com,false,false
M06582,6,2023-03-13,2025-08-05,329,876,350.95,58.49,408.0,3,3,1,PulseMart,175.2,1.88,146.23,Bronze,1,IN,PulseMart,member06582@example.com,false,false
M06728,7,2021-07-25,2025-07-05,360,1441,441.61,63.09,883.0,0,3,1,PulseHome,240.2,1.5,111.86,Bronze,1,IN,PulseHome,member06728@example.com,false,false
M06956,7,2023-06-25,2025-08-28,306,795,634.98,90.71,1110.0,0,3,1,PulseEats,132.5,2.31,291.53,Gold,3,IN,PulseEats,member06956@example.com,false,false
M06971,6,2022-11-13,2025-08-21,313,1012,289.68,48.28,460.0,1,3,3,PulseEats,202.4,1.55,104.48,Silver,2,IN,PulseEats,member06971@example.com,false,false
M07017,4,2024-05-22,2025-07-19,346,423,271.07,67.77,624.0,0,3,1,PulseMart,141.0,2.45,233.9,Bronze,1,AE,PulseMart,member07017@example.com,false,false
M07113,8,2024-05-07,2026-01-26,155,629,532.44,66.56,1054.0,1,2,1,PulseMart,89.9,1.72,308.97,Bronze,1,SG,PulseMart,member07113@example.com,false,false
M07683,5,2023-09-18,2025-09-26,277,739,185.95,37.19,276.0,1,3,1,PulseEats,184.8,1.5,91.84,Silver,2,IN,PulseEats,member07683@example.com,false,false
M07712,4,2024-08-08,2025-10-16,257,434,187.7,46.93,329.0,0,3,1,PulseEats,144.7,1.78,157.86,Silver,2,IN,PulseEats,member07712@example.com,false,false
M08049,7,2021-08-22,2025-05-25,401,1372,317.46,45.35,655.0,1,3,2,PulseMart,228.7,1.75,84.46,Bronze,1,IN,PulseMart,member08049@example.com,false,false
M08111,4,2024-05-16,2025-08-03,331,444,172.9,43.22,346.0,0,2,1,PulseHome,148.0,2.24,142.14,Silver,2,AE,PulseHome,member08111@example.com,false,false
M08205,8,2024-06-10,2026-01-15,166,584,477.16,59.65,769.0,1,3,2,PulseEats,83.4,1.99,298.23,Bronze,1,IN,PulseEats,member08205@example.com,false,false
M08399,6,2023-08-06,2025-09-23,280,779,386.39,64.4,680.0,1,3,3,PulseEats,155.8,1.8,181.04,Bronze,1,SG,PulseEats,member08399@example.com,false,false
M08429,4,2022-07-05,2025-01-24,522,934,307.78,76.94,616.0,0,3,1,PulseHome,311.3,1.68,120.28,Gold,3,IN,PulseHome,member08429@example.com,false,false
M08434,7,2021-12-03,2025-03-28,459,1211,462.73,66.1,962.0,0,2,2,PulseHome,201.8,2.27,139.47,Silver,2,US,PulseHome,member08434@example.com,false,false
M08438,4,2024-09-20,2025-09-20,283,365,238.37,59.59,436.0,0,3,2,PulseEats,121.7,2.33,238.37,Gold,3,US,PulseEats,member08438@example.com,false,false
M08733,10,2024-10-23,2026-02-26,124,491,638.78,63.88,1053.0,2,3,2,PulseEats,54.6,2.27,474.86,Platinum,4,AE,PulseEats,member08733@example.com,false,false
M08742,5,2023-01-19,2025-03-01,486,772,353.75,70.75,648.0,0,3,2,PulseEats,193.0,2.52,167.25,Gold,3,US,PulseEats,member08742@example.com,false,false
M08968,4,2024-06-20,2025-07-23,342,398,279.5,69.88,524.0,1,3,2,PulseMart,132.7,2.58,256.33,Silver,2,US,PulseMart,member08968@example.com,false,false
M09029,9,2022-05-29,2025-07-11,354,1139,821.53,91.28,1878.0,0,3,2,PulseMart,142.4,2.49,263.26,Bronze,1,IN,PulseMart,member09029@example.com,false,false
M09191,8,2024-08-06,2025-11-20,222,471,416.24,52.03,958.0,0,3,1,PulseMart,67.3,3.3,322.56,Silver,2,SG,PulseMart,member09191@example.com,false,false
M09505,6,2024-01-09,2025-06-04,391,512,469.6,78.27,763.0,1,3,1,PulseEats,102.4,3.82,334.77,Bronze,1,IN,PulseEats,member09505@example.com,false,false
M09528,9,2023-11-01,2025-10-20,253,719,415.23,46.14,939.0,0,3,2,PulseMart,89.9,2.82,210.79,Bronze,1,SG,PulseMart,member09528@example.com,false,false
M09633,5,2023-10-25,2025-06-09,386,593,198.67,39.73,397.0,0,3,1,PulseHome,148.3,2.6,122.28,Gold,3,AE,PulseHome,member09633@example.com,false,false
M09637,6,2024-04-30,2025-12-23,189,602,449.74,74.96,805.0,2,3,2,PulseMart,120.4,1.57,272.68,Silver,2,AE,PulseMart,member09637@example.com,false,false
M09861,5,2022-07-16,2025-05-08,418,1027,349.4,69.88,612.0,0,3,1,PulseEats,256.8,1.63,124.18,Silver,2,US,PulseEats,member09861@example.com,false,false
M10047,4,2023-08-18,2025-07-15,350,697,256.32,64.08,462.0,1,3,1,PulseHome,232.3,1.51,134.23,Bronze,1,IN,PulseHome,member10047@example.com,false,false
M10539,4,2023-11-13,2025-06-27,368,592,431.45,107.86,875.0,1,3,1,PulseMart,197.3,1.86,266.01,Silver,2,SG,PulseMart,member10539@example.com,false,false
M10662,7,2023-08-02,2025-08-04,330,733,433.88,61.98,765.0,1,3,3,PulseHome,122.2,2.7,216.05,Bronze,1,AE,PulseHome,member10662@example.com,false,false
M10737,6,2024-06-10,2025-09-20,283,467,391.86,65.31,661.0,1,3,3,PulseEats,93.4,3.03,306.27,Bronze,1,SG,PulseEats,member10737@example.com,false,false
M10854,11,2025-02-13,2026-02-17,133,369,687.76,62.52,916.0,4,3,2,PulseHome,36.9,3.6,680.3,Silver,2,IN,PulseHome,member10854@example.com,false,false
M10874,6,2024-10-22,2025-12-20,192,424,385.06,64.18,583.0,3,3,1,PulseHome,84.8,2.26,331.48,Bronze,1,IN,PulseHome,member10874@example.com,false,false
M10990,4,2023-08-10,2025-06-12,383,672,192.16,48.04,306.0,1,2,2,PulseMart,224.0,1.71,104.37,Gold,3,IN,PulseMart,member10990@example.com,false,false
M11007,5,2023-10-12,2025-08-30,304,688,629.21,125.84,1221.0,0,3,2,PulseHome,172.0,1.77,333.81,Gold,3,AE,PulseHome,member11007@example.com,false,false
M11812,5,2023-11-23,2025-05-29,397,553,342.95,68.59,752.0,0,2,2,PulseMart,138.3,2.87,226.36,Bronze,1,IN,PulseMart,member11812@example.com,false,false
M11991,6,2025-01-13,2026-01-14,167,366,296.98,49.5,423.0,1,3,2,PulseEats,73.2,2.28,296.17,Gold,3,SG,PulseEats,member11991@example.com,false,false
M12357,4,2024-07-15,2025-11-01,241,474,176.35,44.09,406.0,0,2,1,PulseMart,158.0,1.53,135.8,Gold,3,GB,PulseMart,member12357@example.com,false,false
M12430,9,2022-04-08,2025-10-04,269,1275,593.93,65.99,1206.0,1,2,2,PulseMart,159.4,1.69,170.03,Gold,3,IN,PulseMart,member12430@example.com,false,false
M12447,6,2025-01-07,2026-02-17,133,406,459.68,76.61,858.0,2,3,1,PulseMart,81.2,1.64,413.26,Bronze,1,US,PulseMart,member12447@example.com,false,false
M12625,5,2024-07-08,2025-07-21,344,378,287.4,57.48,590.0,2,3,1,PulseMart,94.5,3.64,277.52,Platinum,4,SG,PulseMart,member12625@example.com,false,false
