member_id,email,first_name,last_name,join_date,tier,brand,status,country,birth_date
M42261,member42261@example.com,First42261,Last42261,2026-06-12,Bronze,PulseEats,active,IN,1988-06-11
M42262,member42262@example.com,First42262,Last42262,2026-06-24,Silver,PulseEats,active,SG,1987-06-16
M42263,member42263@example.com,First42263,Last42263,2026-05-11,Gold,PulseEats,active,IN,1998-12-30
M42264,member42264@example.com,First42264,Last42264,2026-05-22,Bronze,PulseMart,active,IN,1989-11-30
M42265,member42265@example.com,First42265,Last42265,2026-06-21,Platinum,PulseEats,active,IN,1986-05-02
M42266,member42266@example.com,First42266,Last42266,2026-05-11,Bronze,PulseEats,active,GB,1999-10-24
M42267,member42267@example.com,First42267,Last42267,2026-05-24,Platinum,PulseHome,active,IN,2005-11-01
M42268,member42268@example.com,First42268,Last42268,2026-05-21,Gold,PulseEats,active,IN,1974-05-01
M42269,member42269@example.com,First42269,Last42269,,Silver,PulseMart,active,GB,1997-04-01
M42270,member42270@example.com,First42270,Last42270,2026-04-14,Bronze,PulseHome,active,IN,2001-06-18
M42271,member42271@example.com,First42271,Last42271,2026-05-29,Silver,PulseMart,active,AE,1978-09-07
M42272,member42272@example.com,First42272,Last42272,2026-04-24,Gold,PulseMart,inactive,US,1968-02-06
M42273,member42273@example.com,First42273,Last42273,2026-06-25,Bronze,PulseHome,active,IN,1965-03-26
M42274,member42274@example.com,First42274,Last42274,2026-05-21,Bronze,PulseMart,active,SG,1978-11-20
M42275,member42275@example.com,First42275,Last42275,2026-04-30,Bronze,PulseMart,active,IN,2002-09-16
M42276,member42276@example.com,First42276,Last42276,2026-04-11,Silver,PulseHome,inactive,AE,1980-03-08
M42277,member42277@example.com,First42277,Last42277,2026-05-13,Gold,PulseMart,active,GB,1969-09-19
M42278,member42278@example.com,First42278,Last42278,2026-05-25,Bronze,PulseEats,active,GB,1968-08-06
M42279,member42279@example.com,First42279,Last42279,2026-04-18,Bronze,PulseHome,churned,IN,1971-12-23
M42280,member42280@example.com,First42280,Last42280,2026-06-22,Gold,PulseEats,active,US,1992-01-10
M42281,member42281@example.com,First42281,Last42281,2026-05-10,Bronze,PulseMart,active,SG,1980-02-29
M42282,member42282@example.com,First42282,Last42282,2026-04-22,Platinum,PulseMart,inactive,US,1998-06-09
M42283,member42283@example.com,First42283,Last42283,2026-04-05,Bronze,PulseMart,active,AE,2004-11-05
M42284,member42284@example.com,First42284,Last42284,2026-06-23,Silver,PulseHome,active,US,1998-01-28
M42285,member42285@example.com,First42285,Last42285,2026-06-06,Gold,PulseMart,active,GB,1994-11-30
M42286,member42286@example.com,First42286,Last42286,2026-06-05,Bronze,PulseMart,inactive,IN,1991-02-21
M42287,member42287@example.com,First42287,Last42287,2026-04-24,Bronze,PulseHome,inactive,IN,1992-08-13
M42288,member42288@example.com,First42288,Last42288,2026-04-13,Gold,PulseMart,inactive,IN,1997-04-28
M42289,member42289@example.com,First42289,Last42289,2026-05-24,Silver,PulseEats,inactive,AE,1981-01-24
M42290,member42290@example.com,First42290,Last42290,2026-05-06,Silver,PulseHome,active,IN,1981-03-21
M42291,member42291@example.com,First42291,Last42291,2026-06-23,Bronze,PulseMart,active,usa,1977-07-31
M42292,member42292@example.com,First42292,Last42292,2026-04-29,Platinum,PulseMart,active,IN,1971-05-27
M42293,member42293@example.com,First42293,Last42293,2026-04-15,Bronze,PulseEats,active,US,1998-11-19
M42294,member42294@example.com,First42294,Last42294,2026-05-27,Bronze,PulseEats,active,US,1981-07-19
M42295,member42295@example.com,First42295,Last42295,2026-05-27,Bronze,PulseMart,active,AE,1986-02-08
M42296,member42296@example.com,First42296,Last42296,2026-04-29,Silver,PulseHome,active,US,1994-07-27
M42297,member42297@example.com,First42297,Last42297,2026-04-12,Silver,PulseMart,active,US,1993-08-04
M42298,member42298@example.com,First42298,Last42298,2026-05-25,Bronze,PulseHome,active,IN,2006-06-10
M42299,member42299@example.com,First42299,Last42299,2026-05-28,Silver,PulseMart,inactive,AE,1976-09-09
M42300,member42300@example.com,First42300,Last42300,2026-05-06,Bronze,PulseMart,active,AE,1971-01-18
M42301,member42301@example.com,First42301,Last42301,2026-04-02,Silver,PulseMart,active,SG,1983-08-25
M42302,member42302@example.com,First42302,Last42302,2026-06-29,Bronze,PulseHome,active,IN,1992-06-08
M42303,member42303@example.com,First42303,Last42303,2026-06-25,Silver,PulseMart,churned,IN,1969-01-19
M42304,member42304@example.com,First42304,Last42304,2026-06-06,Bronze,PulseHome,churned,US,1991-11-29
M42305,member42305@example.com,First42305,Last42305,2026-04-14,Silver,PulseEats,active,IN,1996-12-10
M42306,member42306@example.com,First42306,Last42306,2026-05-15,Bronze,PulseMart,active,US,2006-12-18
M42307,member42307@example.com,First42307,Last42307,2026-04-20,Bronze,PulseEats,active,US,1994-04-23
M42308,member42308@example.com,First42308,Last42308,2026-06-29,Bronze,PulseEats,active,IN,1966-01-13
M42309,member42309@example.com,First42309,Last42309,2026-04-05,Bronze,PulseMart,active,AE,2001-11-10
M42310,member42310@example.com,First42310,Last42310,2026-06-19,Silver ,PulseMart,active,IN,2000-06-23
M42311,member42311@example.com,First42311,Last42311,2026-04-04,Bronze,PulseMart,active,SG,1977-03-02
M42312,member42312@example.com,First42312,Last42312,2026-04-18,Silver,PulseEats,active,AE,1997-02-17
M42313,member42313@example.com,First42313,Last42313,2026-04-10,Silver,PulseEats,active,US,1986-04-02
M42314,member42314@example.com,First42314,Last42314,2026-05-24,Silver,PulseEats,active,US,2003-11-03
M42315,member42315@example.com,First42315,Last42315,2026-05-15,Bronze,PulseHome,inactive,US,1994-07-06
M42316,member42316@example.com,First42316,Last42316,2026-06-15, Bronze,PulseEats,active,SG,1974-04-03
M42317,member42317@example.com,First42317,Last42317,2026-04-04,Silver,PulseEats,churned,US,1985-07-09
M42318,member42318@example.com,First42318,Last42318,2026-05-15,Gold,PulseEats,active,US,2004-04-27
M42319,member42319@example.com,First42319,Last42319,2026-06-13,Gold,PulseEats,active,AE,1985-01-04
M42320,member42320@example.com,First42320,Last42320,,Bronze,PulseEats,active,IN,2006-12-03
M42321,member42321@example.com,First42321,Last42321,2026-06-16,Platinum,PulseEats,churned,IN,1981-05-23
M42322,member42322@example.com,First42322,Last42322,2026-06-25,Gold,PulseHome,active,IN,1998-10-04
M42323,member42323@example.com,First42323,Last42323,2026-05-23,Gold,PulseEats,active,GB,1997-06-22
M42324,member42324@example.com,First42324,Last42324,2026-05-27,Silver,PulseEats,churned,AE,2006-04-24
M42325,member42325@example.com,First42325,Last42325,2026-04-22,Silver,PulseMart,active,SG,1988-10-23
M42326,member42326@example.com,First42326,Last42326,2026-05-31,Silver,PulseMart,active,SG,1992-08-20
M42327,member42327@example.com,First42327,Last42327,2026-05-30,Gold,PulseEats,inactive,IN,1983-01-31
M42328,member42328@example.com,First42328,Last42328,2026-05-23,Silver,PulseMart,active,IN,1970-05-21
M42329,member42329@example.com,First42329,Last42329,2026-06-15,Silver,PulseMart,churned,GB,1990-12-27
M42330,member42330@example.com,First42330,Last42330,2026-06-28,Silver,PulseMart,inactive,India,2004-03-11
M42331,member42331@example.com,First42331,Last42331,,Gold,PulseMart,active,US,1990-10-07
M42332,member42332@example.com,First42332,Last42332,2026-06-08,Gold,PulseHome,active,US,1968-11-15
M42333,member42333@example.com,First42333,Last42333,2026-05-14,Bronze,PulseEats,inactive,US,1965-07-17
M42334,member42334@example.com,First42334,Last42334,2026-04-23,Gold,PulseHome,active,GB,1965-10-11
M42335,member42335@example.com,First42335,Last42335,2026-04-06,Bronze,PulseHome,active,US,2000-05-25
M42336,member42336@example.com,First42336,Last42336,2026-04-27,Bronze,PulseMart,active,US,1997-10-21
M42337,member42337@example.com,First42337,Last42337,2026-04-09,Platinum,PulseMart,active,IN,2005-12-19
M42338,member42338@example.com,First42338,Last42338,2026-05-21,Bronze,PulseHome,active,US,1969-06-14
M42339,member42339@example.com,First42339,Last42339,2026-05-13,Bronze,PulseEats,active,US,1996-12-20
M42340,member42340@example.com,First42340,Last42340,2026-05-11,Bronze,PulseMart,inactive,US,1968-07-09
M42341,member42341@example.com,First42341,Last42341,2026-05-21,Silver,PulseMart,churned,IN,2003-05-03
M42342,member42342@example.com,First42342,Last42342,2026-05-25,Bronze,PulseEats,active,US,1987-05-27
M42343,member42343@example.com,First42343,Last42343,2026-06-14,Gold,PulseHome,active,GB,1978-06-03
M42344,member42344@example.com,First42344,Last42344,2026-04-05,Gold,PulseMart,active,IN,1985-04-07
M42345,member42345@example.com,First42345,Last42345,,Platinum,PulseMart,active,IN,1999-02-10
M42346,member42346@example.com,First42346,Last42346,2026-05-11,Bronze,PulseHome,inactive,IN,1988-11-16
M42347,member42347@example.com,First42347,Last42347,2026-04-26,Bronze,PulseEats,active,SG,1974-03-12
M42348,member42348@example.com,First42348,Last42348,2026-04-29,Silver,PulseHome,active,US,1993-03-23
M42349,member42349@example.com,First42349,Last42349,2026-04-19,Bronze,PulseHome,active,IN,1985-01-18
M42350,member42350@example.com,First42350,Last42350,2026-04-03,Bronze,PulseMart,active,IN,1969-12-01
M42351,member42351@example.com,First42351,Last42351,2026-06-18,Gold,PulseHome,active,IN,1996-02-27
M42352,member42352@example.com,First42352,Last42352,2026-06-27,Gold,PulseHome,inactive,AE,1978-03-31
M42353,member42353@example.com,First42353,Last42353,2026-06-29,Silver,PulseHome,active,US,1994-06-24
M42354,member42354@example.com,First42354,Last42354,2026-05-16,Bronze,PulseEats,active,AE,1996-02-27
M42355,member42355@example.com,First42355,Last42355,2026-04-27,Bronze,PulseMart,active,IN,1980-02-11
M42356,member42356@example.com,First42356,Last42356,2026-05-30,Gold,PulseEats,active,AE,1986-07-21
M42357,member42357@example.com,First42357,Last42357,2026-05-12,Gold,PulseEats,active,GB,1990-10-11
M42358,member42358@example.com,First42358,Last42358,2026-06-23,Bronze,PulseEats,inactive,IN,1983-05-03
M42359,member42359@example.com,First42359,Last42359,2026-04-12,Silver,PulseEats,active,US,2003-08-22
M42360,member42360@example.com,First42360,Last42360,2026-05-25,Bronze,PulseHome,active,IN,1979-12-18
M42361,member42361@example.com,First42361,Last42361,2026-05-02, Bronze,PulseEats,active,US,1991-09-24
M42362,member42362@example.com,First42362,Last42362,2026-06-28,Platinum,PulseMart,active,SG,1970-05-25
M42363,member42363@example.com,First42363,Last42363,2026-04-21,Silver,PulseMart,active,SG,1997-05-18
M42364,member42364@example.com,First42364,Last42364,2026-04-29,Silver,PulseEats,active,US,1985-08-08
M42365,member42365@example.com,First42365,Last42365,2026-05-07,Gold,PulseHome,active,US,1996-12-15
M42366,member42366@example.com,First42366,Last42366,2026-05-07,Silver,PulseMart,active,IN,1996-08-12
M42367,member42367@example.com,First42367,Last42367,2026-05-11,Gold,PulseEats,active,IN,2000-10-07
M42368,member42368@example.com,First42368,Last42368,2026-06-12,Bronze,PulseHome,active,IN,1978-12-28
M42369,member42369@example.com,First42369,Last42369,2026-05-12,Silver,PulseMart,active,IN,1999-05-11
M42370,member42370@example.com,First42370,Last42370,2026-06-25,Gold,PulseHome,active,IN,1983-02-15
M42371,member42371@example.com,First42371,Last42371,2026-04-20,Gold,PulseEats,active,IN,1971-06-17
M42372,member42372@example.com,First42372,Last42372,2026-05-12,Bronze,PulseMart,active,SG,2005-08-13
M42373,member42373@example.com,First42373,Last42373,2026-04-02,Bronze,PulseEats,churned,US,1982-12-10
M42374,member42374@example.com,First42374,Last42374,2026-05-19,Gold,PulseHome,active,AE,1983-03-28
M42375,member42375@example.com,First42375,Last42375,2026-05-04,Bronze,PulseMart,active,US,2006-09-15
M42376,member42376@example.com,First42376,Last42376,2026-06-07,Bronze,PulseMart,active,US,1968-03-06
M42377,member42377@example.com,First42377,Last42377,2026-04-01,Silver,PulseHome,active,US,1974-12-24
M42378,member42378@example.com,First42378,Last42378,2026-05-07,Gold,PulseMart,active,US,2000-12-13
M42379,member42379@example.com,First42379,Last42379,2026-06-21,Silver,PulseMart,inactive,IN,1982-06-12
M42380,member42380@example.com,First42380,Last42380,2026-05-31,Platinum,PulseEats,active,IN,1993-03-05
M42381,member42381@example.com,First42381,Last42381,2026-06-11,Silver,PulseHome,active,US,1974-12-16
M42382,member42382@example.com,First42382,Last42382,2026-06-25,Silver,PulseHome,active,US,1994-12-31
M42383,member42383@example.com,First42383,Last42383,2026-06-07,Platinum,PulseHome,active,SG,1992-08-17
M42384,member42384@example.com,First42384,Last42384,2026-06-20,Bronze,PulseMart,active,IN,2006-07-28
M42385,member42385@example.com,First42385,Last42385,2026-06-25,Gold,PulseHome,inactive,US,1991-11-02
M42386,member42386@example.com,First42386,Last42386,2026-04-14,Bronze,PulseEats,active,SG,1984-11-03
M42387,member42387@example.com,First42387,Last42387,2026-05-28,Silver,PulseMart,active,IN,1973-11-30
M42388,member42388@example.com,First42388,Last42388,2026-04-21,Bronze,PulseMart,active,GB,1986-04-22
M42389,member42389@example.com,First42389,Last42389,2026-04-15,Silver,PulseMart,active,IN,1988-11-09
M42390,member42390@example.com,First42390,Last42390,2026-04-20,Gold,PulseMart,active,IN,1994-01-09
M42391,member42391@example.com,First42391,Last42391,2026-06-21,Silver,PulseEats,inactive,IN,1979-06-15
M42392,member42392@example.com,First42392,Last42392,2026-05-28,Silver,PulseMart,churned,IN,1986-12-17
M42393,member42393@example.com,First42393,Last42393,2026-05-05,Gold,PulseEats,inactive,GB,1968-03-19
M42394,member42394@example.com,First42394,Last42394,2026-06-05,Gold,PulseEats,active,US,1988-02-03
M42395,member42395@example.com,First42395,Last42395,2026-04-08,Bronze,PulseMart,churned,IN,1987-10-25
M42396,member42396@example.com,First42396,Last42396,2026-05-24,Bronze,PulseEats,active,IN,1993-08-08
M42397,member42397@example.com,First42397,Last42397,2026-04-14,Bronze,PulseMart,churned,IN,1989-10-22
M42398,member42398@example.com,First42398,Last42398,2026-05-14,Silver,PulseMart,active,IN,1977-12-12
M42399,member42399@example.com,First42399,Last42399,2026-05-11,Gold,PulseMart,active,US,1990-09-04
M42400,member42400@example.com,First42400,Last42400,2026-04-23,Silver,PulseEats,churned,IN,1996-04-13
M42401,member42401@example.com,First42401,Last42401,2026-05-15,Silver,PulseEats,active,AE,2002-12-31
M42402,member42402@example.com,First42402,Last42402,2026-06-03,Gold,PulseHome,inactive,IN,2002-02-17
M42403,member42403@example.com,First42403,Last42403,2026-05-07,Gold,PulseHome,inactive,US,1979-11-12
M42404,member42404@example.com,First42404,Last42404,2026-05-30,Platinum,PulseEats,active,IN,1998-05-15
M42405,member42405@example.com,First42405,Last42405,2026-04-23,Platinum,PulseMart,active,IN,1966-12-04
M42406,member42406@example.com,First42406,Last42406,2026-04-07,Bronze,PulseEats,inactive,AE,1999-12-09
M42407,member42407@example.com,First42407,Last42407,2026-04-25,Bronze,PulseMart,active,US,1982-09-05
M42408,member42408@example.com,First42408,Last42408,2026-06-16,Bronze,PulseHome,active,US,1970-01-31
M42409,member42409@example.com,First42409,Last42409,2026-05-04,Bronze,PulseMart,active,IN,1986-12-09
M42410,member42410@example.com,First42410,Last42410,2026-06-06,Gold,PulseHome,inactive,GB,1965-07-06
M42411,member42411@example.com,First42411,Last42411,2026-05-06,Silver,PulseHome,active,IN,2000-07-30
M42412,member42412@example.com,First42412,Last42412,2026-05-11,Gold,PulseMart,inactive,IN,1985-12-12
M42413,member42413@example.com,First42413,Last42413,2026-04-22,Silver,PulseEats,active,IN,1997-04-21
M42414,member42414@example.com,First42414,Last42414,2026-04-25,Silver,PulseHome,active,US,1969-08-16
M42415,member42415@example.com,First42415,Last42415,2026-06-07,Platinum,PulseEats,active,IN,1994-09-17
M42416,member42416@example.com,First42416,Last42416,2026-05-10,Gold,PulseEats,active,IN,1995-10-16
M42417,member42417@example.com,First42417,Last42417,2026-05-13,Gold,PulseMart,active,US,1986-02-25
M42418,member42418@example.com,First42418,Last42418,2026-05-21,Bronze,PulseEats,active,IN,1995-01-07
M42419,member42419@example.com,First42419,Last42419,2026-06-13,Silver,PulseMart,inactive,IN,1980-04-22
M42420,member42420@example.com,First42420,Last42420,2026-06-14,Gold,PulseHome,active,GB,1987-07-12
M42421,member42421@example.com,First42421,Last42421,2026-04-12,Gold,PulseHome,active,GB,1982-01-19
M42422,member42422@example.com,First42422,Last42422,2026-05-18,Silver,PulseHome,active,IN,1983-12-22
M42423,member42423@example.com,First42423,Last42423,2026-04-03,Bronze,PulseHome,active,IN,2004-12-09
M42424,member42424@example.com,First42424,Last42424,2026-05-22,Bronze,PulseEats,inactive,IN,1988-03-18
M42425,member42425@example.com,First42425,Last42425,2026-05-04,Platinum,PulseEats,active,IN,1987-12-02
M42426,member42426@example.com,First42426,Last42426,2026-06-02,Silver,PulseMart,active,IN,1987-04-02
M42427,member42427@example.com,First42427,Last42427,2026-05-23,Bronze,PulseHome,active,IN,2002-02-24
M42428,member42428@example.com,First42428,Last42428,2026-06-08,Silver,PulseHome,active,US,1990-02-11
M42429,member42429@example.com,First42429,Last42429,2026-04-22,Bronze,PulseMart,active,IN,2002-03-18
M42430,member42430@example.com,First42430,Last42430,2026-06-07,Silver,PulseEats,active,IN,1984-03-25
